 4.45820770e-01  4.45820770e-01 
 4.63490981e-01  4.63490981e-01 
 5.08210190e-01  5.08210190e-01 
 5.08425243e-01  5.08425243e-01 
 5.14252274e-01  5.14252274e-01 
 4.66780944e-01  4.66780944e-01 
 4.75648282e-01  4.75648282e-01 
 4.78835932e-01  4.78835932e-01 
 4.93898515e-01  4.93898515e-01 
 4.30446347e-01  4.30446347e-01 
 4.23358150e-01  4.23358150e-01 
 4.70612634e-01  4.70612634e-01 
 4.45466866e-01  4.45466866e-01 
 4.88627660e-01  4.88627660e-01 
 4.58850428e-01  4.58850428e-01 
 4.65795507e-01  4.65795507e-01 
 4.89116692e-01  4.89116692e-01 
 4.04939584e-01  4.04939584e-01 
 5.05040021e-01  5.05040021e-01 
 3.98794270e-01  3.98794270e-01 
 4.19334247e-01  4.19334247e-01 
 4.37668671e-01  4.37668671e-01 
 4.11530677e-01  4.11530677e-01 
 4.42727280e-01  4.42727280e-01 
 4.55052634e-01  4.55052634e-01 
 4.29929797e-01  4.29929797e-01 
 4.26805422e-01  4.26805422e-01 
 3.95758803e-01  3.95758803e-01 
 4.89764898e-01  4.89764898e-01 
 4.71907688e-01  4.71907688e-01 
 4.54797953e-01  4.54797953e-01 
 4.01949922e-01  4.01949922e-01 
 4.27472917e-01  4.27472917e-01 
 4.30619013e-01  4.30619013e-01 
 4.86359813e-01  4.86359813e-01 
 4.57544469e-01  4.57544469e-01 
 3.73057632e-01  3.73057632e-01 
 4.64576990e-01  4.64576990e-01 
 5.14260613e-01  5.14260613e-01 
 4.65673084e-01  4.65673084e-01 
 4.10461822e-01  4.10461822e-01 
 4.30357567e-01  4.30357567e-01 
 4.13833908e-01  4.13833908e-01 
 3.97759254e-01  3.97759254e-01 
 5.05694518e-01  5.05694518e-01 
 5.46369225e-01  5.46369225e-01 
 3.93727784e-01  3.93727784e-01 
 5.38159455e-01  5.38159455e-01 
 4.32585888e-01  4.32585888e-01 
 4.40683773e-01  4.40683773e-01 
 4.33119724e-01  4.33119724e-01 
 4.70968356e-01  4.70968356e-01 
 4.41828928e-01  4.41828928e-01 
 4.83682660e-01  4.83682660e-01 
 4.52314358e-01  4.52314358e-01 
 4.69301675e-01  4.69301675e-01 
 4.32564510e-01  4.32564510e-01 
 4.51854764e-01  4.51854764e-01 
 4.54501188e-01  4.54501188e-01 
 4.52792989e-01  4.52792989e-01 
 4.32162894e-01  4.32162894e-01 
 4.63734647e-01  4.63734647e-01 
 4.18262217e-01  4.18262217e-01 
 4.59369401e-01  4.59369401e-01 
 5.19276700e-01  5.19276700e-01 
 4.00979074e-01  4.00979074e-01 
 3.84847493e-01  3.84847493e-01 
 4.31365239e-01  4.31365239e-01 
 4.55654487e-01  4.55654487e-01 
 5.07478631e-01  5.07478631e-01 
 4.21284554e-01  4.21284554e-01 
 4.57755257e-01  4.57755257e-01 
 4.47188385e-01  4.47188385e-01 
 4.72764600e-01  4.72764600e-01 
 4.52381716e-01  4.52381716e-01 
 4.74484078e-01  4.74484078e-01 
 4.73337057e-01  4.73337057e-01 
 4.46974072e-01  4.46974072e-01 
 5.09275199e-01  5.09275199e-01 
 4.74274217e-01  4.74274217e-01 
 4.49770308e-01  4.49770308e-01 
 4.16556812e-01  4.16556812e-01 
 5.00063501e-01  5.00063501e-01 
 4.58572141e-01  4.58572141e-01 
 4.36096790e-01  4.36096790e-01 
 4.90115529e-01  4.90115529e-01 
 4.29897012e-01  4.29897012e-01 
 4.35472446e-01  4.35472446e-01 
 4.58322800e-01  4.58322800e-01 
 5.39584724e-01  5.39584724e-01 
 4.58553917e-01  4.58553917e-01 
 4.78852090e-01  4.78852090e-01 
 5.15547232e-01  5.15547232e-01 
 4.50977981e-01  4.50977981e-01 
 4.12918644e-01  4.12918644e-01 
 4.87304448e-01  4.87304448e-01 
 4.03253867e-01  4.03253867e-01 
 4.28027962e-01  4.28027962e-01 
 4.59855334e-01  4.59855334e-01 
 5.25563126e-01  5.25563126e-01 
 4.97134756e-01  4.97134756e-01 
 4.76460519e-01  4.76460519e-01 
 4.61842443e-01  4.61842443e-01 
 4.32186841e-01  4.32186841e-01 
 4.43117059e-01  4.43117059e-01 
 4.29976882e-01  4.29976882e-01 
